drop_vibration,is_cracked
0.0179418368,0
0.0077852959,0
-0.001610587,0
-0.005296231,0
0.0082857578,0
-0.0132181846,0
0.0068363051,0
-0.0078478048,0
0.0402314499,0
0.0114443899,0
0.1817659485,0
-0.0156574415,0
-0.0874494241,0
-0.1431435019,0
0.2134688163,0
-0.0849944419,0
0.0670436026,0
0.0042909657,0
0.0621583837,0
-0.0540207708,0
0.1023309803,0
0.0078231711,0
-0.5020690634,0
-0.2733922644,0
0.0823855015,0
0.440385941,0
-0.1367064947,0
-0.0538366383,0
-0.1037007323,0
0.0693958519,0
-0.0615084627,0
-0.0844899115,0
0.0441869751,0
-0.0317739838,0
-0.0406619919,0
0.006738631,0
-0.0403424194,0
0.112906029,0
0.0570130017,0
0.1799523299,0
0.0260717273,0
0.0055824341,0
-0.0529291425,0
0.0361818033,0
-0.0701341664,0
-0.1460302371,0
-0.0333863741,0
0.4544274681,0
0.1479090534,0
-0.6542739229,0
0.0045753543,0
0.3840344342,0
0.2373233972,0
-0.2319541022,0
0.1159363744,0
0.3520550407,0
0.0989173236,0
0.1122055319,0
-0.0708328797,0
-0.0042488577,0
0.0091270423,0
-0.012546297,0
0.0004830951,0
-0.0228182525,0
0.083176198,0
-0.128020896,0
0.0090229223,0
0.2221926677,0
0.0830682965,0
0.195612629,0
-0.0859727847,0
0.0362309485,0
-0.0424852284,0
0.2247414843,0
-0.0467758273,0
0.0059625104,0
0.0024032073,0
-0.0280845852,0
-0.0321765987,0
0.0237283799,0
-0.0785861319,0
0.0554713269,0
0.2081341571,0
0.1117935768,0
0.105725718,0
-0.0127139806,0
0.0436810818,0
0.2437344974,0
0.3167858909,0
-0.339670694,0
0.2204911578,0
0.1194365603,0
0.0798591031,0
0.64506421,0
0.0768388555,0
0.0823836796,0
0.1526210844,0
0.0834668365,0
0.1142814616,0
0.1458580359,0
0.0436346861,0
-0.046624021,0
-0.0875785294,0
0.0198330995,0
-0.4738632045,0
-0.3761125012,0
0.382501288,0
0.2614460015,0
-0.4091042159,0
-0.4563389471,0
0.115128025,0
-0.2648093504,0
-0.0852991178,0
-0.1602472339,0
0.124779584,0
0.209983923,0
-0.1398522865,0
-0.1708528419,0
-0.0382210022,0
0.1891742632,0
0.0050217438,0
0.0234256008,0
-0.000450763,0
-0.0511629332,0
-0.0867938751,0
-0.1515376586,0
-0.1261361534,0
-0.1281926559,0
0.0057091984,0
-0.0508069194,0
0.0683169221,0
-0.004835413,0
0.0508850105,0
0.011555146,0
-0.0140743523,0
-0.0136010942,0
0.0337127337,0
0.0032911471,0
-0.0233862167,0
-0.131107127,0
-0.2447880873,0
-0.1635950547,0
0.4204246241,0
-0.006099554,0
-0.5003153845,0
0.4124317629,0
-0.0592627107,0
-0.5194972088,0
-0.1173395546,0
0.4168252623,0
0.2722902654,0
0.1873822871,0
0.4067520997,0
0.0616512428,0
-0.2327975677,0
-0.3453038513,0
0.0031815473,0
0.2761303547,0
-0.0485031317,0
-0.1556972929,0
-0.0768342012,0
0.140610205,0
-0.0286954812,0
-0.0024786304,0
-0.0638007127,0
0.0537014217,0
-0.0066947512,0
-0.0309982888,0
0.0,0
-0.0794311451,0
0.1965056556,0
-0.0301980927,0
0.4206415112,0
0.118192685,0
-0.004292474,0
0.1817028539,0
0.0338961004,0
0.0031758467,0
0.0038179588,0
-0.069282718,0
-0.0084843298,0
-0.0500692287,0
0.0303355003,0
-0.031465959,0
0.0431408298,0
0.0086112249,0
0.0144834681,0
0.0383620265,0
0.0299969322,0
0.0616784607,0
0.1184979186,0
-0.0198753435,0
-0.1732061142,0
-0.0333899067,0
0.087619845,0
-0.0716721343,0
0.0183279976,0
-0.0862383385,0
0.0178499031,0
0.0045323365,0
-0.1176352747,0
-0.2215631912,0
0.042262378,0
-0.1410952615,0
-0.3901594156,0
0.2288134479,0
-0.0177033705,0
-0.1514010217,0
-0.1118233213,0
-0.0423660505,0
0.0706068356,0
0.0535347323,0
0.0011123387,0
0.0047833465,0
-0.059001122,0
0.1296904687,0
0.067195371,0
-0.13530999,0
0.3733036501,0
-0.1362446577,0
-0.1113554699,0
-0.1013549871,0
-0.0215026752,0
0.085809817,0
-0.0846597992,0
0.1132819263,0
-0.0499331859,0
-0.0891402248,0
0.0472104693,0
0.0172241611,0
0.0546759029,0
-0.0048848336,0
-0.0166870664,0
0.0188475893,0
0.1164472322,0
0.1769396537,0
-0.4003532755,0
-0.2443522977,0
-0.0950609236,0
0.04210005,0
0.1217377678,0
0.3044598195,0
0.18115538,0
-0.0806273521,0
-0.0912521317,0
-0.1609602485,0
-0.0348234965,0
-0.1814207601,0
-0.0097014265,0
0.0115387587,0
0.174195514,0
-0.0418236875,0
0.1974087866,0
-0.3928533749,0
-0.5038956081,0
0.2777163938,0
-0.2928699248,0
-0.3702726485,0
0.084611363,0
0.2263234927,0
0.5209324438,0
-0.4165177283,0
-0.2759725738,0
-0.29346364,0
0.3374617452,0
-0.3991801419,0
-0.0421095895,0
-0.0528429621,0
0.0552725971,0
-0.1497589159,0
-0.4141164053,0
-0.0888960773,0
0.0786587405,0
0.0002338985,0
0.0082460293,0
-0.1902128114,0
0.0066957186,0
-0.1187017857,0
0.096503388,0
-0.0059155217,0
0.0096948761,0
-0.0208942281,0
0.0747580489,0
-0.1120587565,0
0.0408860109,0
-0.0213316277,0
0.0002251859,0
0.0603701226,0
-0.0627080616,0
-0.0010319058,0
0.0928256251,0
-0.2535147655,0
0.0654716641,0
0.0911560981,0
-0.1834932089,0
-0.175902252,0
-0.2031946512,0
0.30908019,0
0.2821675234,0
0.2764097933,0
0.1352243836,0
0.2282754782,0
0.2709796562,0
0.4837769025,0
-0.2848230113,0
0.438593958,0
0.3482479989,0
-0.0731101795,0
-0.2362206445,0
0.133341959,0
0.0800964123,0
-0.0001373783,0
-0.0081592035,0
-0.0873470962,0
-0.1559003897,0
-0.0828464524,0
0.1589457248,0
0.014810119,0
0.1445211045,0
-0.0384855506,0
0.0553662444,0
-0.3639479374,0
-0.2884589958,0
0.5377872441,0
-0.1504447786,0
-0.1130724662,0
-0.229315779,0
0.0188520601,0
-0.0002138479,0
0.079170375,0
-0.0016291129,0
0.0041859467,0
-0.0121977726,0
0.0555069253,0
-0.0626497246,0
-0.0536867392,0
0.1686684055,0
0.1383397215,0
0.0682613305,0
0.0583410846,0
0.1336730251,0
0.2173281892,0
0.1106147943,0
-0.0678886603,0
-0.3606001875,0
0.1072848152,0
0.1141560192,0
-0.0368746557,0
0.0130356548,0
0.024663238,0
-0.0221998917,0
0.0194180383,0
0.0019584657,0
-0.2461462497,0
-0.1841648813,0
-0.3582013947,0
0.317148245,0
-0.3986838606,0
0.2286250836,0
0.2674928025,0
0.1530479317,0
-0.147730105,0
-0.1975018849,0
0.2126593784,0
-0.5060049617,0
-0.0017707436,0
-0.314451464,0
-0.074316824,0
-0.1443255092,0
0.2146341183,0
0.1567836876,0
0.1732824195,0
0.02568472,0
-0.0541806518,0
-0.0796546995,0
0.0076375144,0
-0.0421688395,0
-0.0108781065,0
-6.42316e-05,0
-0.0006244282,0
0.0026101027,0
0.0272686594,0
-0.0198473729,0
0.0733631035,0
0.0931734679,0
0.0500490454,0
-0.1475583251,0
0.0397170641,0
0.0366579401,0
-0.0123096322,0
0.0028372938,0
0.0327615012,0
-0.105223391,0
-0.1182126703,0
-0.0550338413,0
0.1083650052,0
0.1435171026,0
-0.0779362009,0
-0.1682545984,0
-0.0565619654,0
0.0207396204,0
-0.1914682571,0
-0.059028318,0
0.2118710272,0
-0.0435297421,0
0.1263836239,0
0.0353509037,0
0.1878631646,0
-0.0386047921,0
-0.1241965397,0
-0.0154092651,0
0.0339062694,0
0.0217580195,0
-0.1120203732,0
0.1585642854,0
0.0166233011,0
0.0695252696,0
-0.0324734157,0
0.0442655503,0
-0.0671985949,0
-0.2697733762,0
0.0124798846,0
0.3147512674,0
-0.4762255257,0
-0.069347711,0
-0.1023803059,0
-0.0952712511,0
-0.1653995402,0
-0.0547542748,0
-0.1165015693,0
-0.0025978934,0
0.0149060445,0
0.0036610457,0
-0.0094319622,0
-0.0066743833,0
-0.0093710022,0
-0.013491853,0
-0.0244043537,0
-0.0446918591,0
-0.031320897,0
0.0206430278,0
0.0148281405,0
0.0026873669,0
-0.0140440911,0
-0.016711132,0
-0.0079080315,0
-0.0280825883,0
-0.0100020665,0
-0.0322231426,0
0.0043113042,0
0.0190766724,0
-0.0175688521,0
0.0627917118,0
-0.0652560308,0
0.0129397264,0
-0.0035044092,0
0.150763658,0
-0.0497093091,0
0.029490914,0
0.0176735954,0
0.0379885365,0
-0.5519522177,0
0.1449304579,0
-0.0827637226,0
0.2461744115,0
-0.0447051896,0
-0.0924757984,0
-0.2144920554,0
-0.0249312992,0
-0.1265200341,0
-0.0740440484,0
-0.0271330054,0
0.0310433955,0
0.1565685563,0
-0.0280920409,0
0.0447119084,0
0.0914901132,0
0.1666450221,0
-0.0811842661,0
0.032552294,0
-0.0111686405,0
0.2280792361,0
0.0745674067,0
-0.0718613201,0
0.0080951414,0
0.1578424217,0
-0.0783666194,0
0.3982002252,0
0.3507227386,0
0.2250830224,0
-0.1869818478,0
0.3491250451,0
0.0759200866,0
-0.0539743406,0
0.0297547145,0
0.0073126247,0
-0.0131501467,0
-0.0673324065,0
-0.0180006184,0
0.0998013743,0
0.0452303075,0
-0.002223889,0
-0.0024766758,0
0.0774790324,0
-0.0125741517,0
-0.0439879349,0
0.0065896403,0
0.0104335823,0
-0.0859125693,0
0.0536169698,0
0.0495389741,0
-1.28825e-05,0
-0.0133783521,0
0.0010621484,0
0.0843233449,0
-0.0829310956,0
-0.1487273722,0
0.1290174479,0
0.0907597741,0
0.024409778,0
-0.0428769417,0
0.0419808438,0
-0.3131248715,0
-0.4108220316,0
-0.2114911175,0
-0.1156670514,0
0.0319128411,0
0.2796937649,0
0.2873045715,0
-0.0368718111,0
-0.0394260426,0
-0.1450477523,0
0.0723422656,0
0.0578727437,0
0.1369310541,0
0.0185325699,0
-0.0715813578,0
-0.1078831222,0
0.116772083,0
0.0900847808,0
0.0493739137,0
0.0748310434,0
0.1280698525,0
-0.3771175824,0
-0.1458933979,0
0.1093531447,0
0.2215489372,0
0.01108394,0
0.130811222,0
0.0523232959,0
-0.1039391217,0
-0.0995402455,0
0.057999394,0
0.0201736071,0
0.0925733898,0
-0.0053937314,0
-0.1594425015,0
0.0172346568,0
-0.0013474517,0
-0.0474956101,0
0.0909322184,0
-0.179767416,0
0.0489654721,0
0.2135649656,0
-0.0081630942,0
-0.1505058454,0
0.0998036145,0
-0.1156786912,0
-0.2026478358,0
0.0996609059,0
-0.0191173799,0
0.0130365943,0
0.0387139537,0
-0.0285753145,0
-0.0562509981,0
0.045957445,0
-0.2578292938,0
-0.0549755524,0
0.187697497,0
0.1318702405,0
-0.295228805,0
-0.0468167842,0
-0.2687315031,0
0.1136317718,0
0.6651666083,0
0.3832402099,0
-0.1012350605,0
0.2345018852,0
-0.4520153738,0
-0.0232935132,0
0.0814818858,0
0.3270365078,0
0.0896672212,0
0.1166154578,0
-0.061059088,0
-0.1427228605,0
0.12397682,0
0.04533755,0
0.1359658563,0
-0.0294458898,0
-0.0285626533,0
-0.003089274,0
0.0017839941,0
-0.0059791095,0
0.0184062513,0
-0.0048420156,0
0.0360471809,0
0.1368333809,0
-0.1332368253,0
0.0057615751,0
0.2189215634,0
0.0528522099,0
-0.0122157328,0
0.0014661647,0
-0.0202804092,0
0.0193299219,0
-0.1966298022,0
-0.0138252094,0
0.0501767078,0
0.1281956831,0
0.4847502505,0
0.319338903,0
-0.0398009784,0
-0.4130564976,0
0.0734035055,0
-0.4767629752,0
0.1781641519,0
0.165798752,0
-0.1367654178,0
-0.3129141288,0
-0.3147685752,0
-0.5188669043,0
-0.3362593837,0
0.0227077782,0
-0.1028876476,0
0.1545321645,0
0.0180896816,0
-0.0143616422,0
-0.0040880599,0
0.1434731206,0
-0.0196743068,0
0.0268678223,0
-0.1734557218,0
-0.0931559468,0
0.4843929119,0
-0.0171835123,0
0.2882499473,0
-0.0017400548,0
-0.0730290664,0
0.1971347383,0
0.0623387049,0
-0.2901010643,0
0.0365283182,0
-0.0069741289,0
0.0136061037,0
-0.0064829999,0
-0.019009588,0
0.0003735581,0
0.0172419837,0
-0.0156981058,0
0.0197704346,0
-0.0303368975,0
0.0695028043,0
0.0722956948,0
-0.0669792886,0
-0.0486161423,0
0.0381360322,0
-0.2223709623,0
0.0,0
0.1722047693,0
-0.1441189751,0
0.0151877088,0
0.1422051987,0
-0.3273055999,0
0.1963172657,0
0.251441667,0
0.0275484186,0
-0.0934583796,0
0.0707577761,0
0.0235520144,0
0.0081229969,0
-0.0118106047,0
-0.0093173739,0
0.002818591,0
0.0017136898,0
-0.0223679119,0
0.0153946262,0
0.0122801022,0
-0.0403420979,0
-0.0730937729,0
0.0910747148,0
0.0958582465,0
-0.1443344508,0
-0.0120097766,0
0.0372466227,0
-0.0242474179,0
-0.0671079928,0
-0.0761789521,0
-0.071841789,0
0.1782243258,0
0.1358169918,0
0.1014444117,0
-0.1257493262,0
0.2321003508,0
0.2825814687,0
-0.0969730809,0
-0.1208018163,0
0.0011567606,0
0.00718574,0
0.008613465,0
0.0147560468,0
0.012751108,0
0.0239682335,0
-0.0295135131,0
0.0586208734,0
-0.0640516179,0
-0.0541276695,0
0.1469656091,0
-0.0253595788,0
-0.0077658715,0
-0.0212619981,0
0.1441400451,0
-0.0052265328,0
0.0547978306,0
0.1606875885,0
0.0947389009,0
-0.0120815081,0
0.0933920693,0
-0.0134079471,0
-0.0040117387,0
0.0316295306,0
-0.0235471,0
0.006152386,0
0.0331526746,0
-0.0058001025,0
-0.0283885296,0
0.0499058582,0
-0.0283872775,0
-0.1008494128,0
-0.0330332994,0
-0.0241092254,0
0.2823628783,0
0.1474235875,0
0.1832248308,0
0.145865307,0
0.0457834894,0
-0.0728056294,0
-0.0037686601,0
-0.0002271278,0
-0.0309421263,0
-0.0359285552,0
0.13501647,0
-0.1795321652,0
-0.0788962579,0
0.4921320429,0
0.0700398108,0
-0.2343174609,0
0.241354565,0
-0.2406032391,0
-0.0615765954,0
0.0836905791,0
-0.5368766243,0
-0.0283339641,0
0.4129395167,0
0.3538477947,0
-0.2232567239,0
0.1997861715,0
0.0077887873,0
-0.0357007144,0
0.070164862,0
-0.0247944199,0
0.1652781583,0
-0.088596338,0
-0.0216355978,0
-0.0094727345,0
-0.0036519097,0
0.0519053963,0
-0.0750207614,0
0.0674309242,0
-0.0668240021,0
-0.0209146356,0
0.0080029092,0
-0.0402466737,0
-0.0178522779,0
0.0614239572,0
-0.020768269,0
0.1539298564,0
0.1075266503,0
0.0135216526,0
0.0247317673,0
0.0263137703,0
-0.0482831891,0
-0.0949961873,0
0.0496025812,0
-0.0041540013,0
0.0499284546,0
0.2192761994,0
0.0028490501,0
0.2517606839,0
-0.0842005957,0
-0.0449225045,0
-0.0693229073,0
0.2948894076,0
-0.0106530785,0
0.2360749445,0
0.300616775,0
0.068315692,0
0.0350076856,0
-0.0172182957,0
0.0255231345,0
-0.0456875184,0
0.0492179262,0
-0.0108746126,0
-0.0081692186,0
-0.0484870259,0
0.0509171887,0
-0.0159183111,0
0.088304985,0
0.0566409028,0
0.0298635735,0
0.1938527308,0
0.0084686716,0
0.0143887435,0
-0.005405885,0
0.0355397413,0
0.1982614395,0
0.4743452013,0
-0.0797882327,0
0.0177086017,0
0.0326585644,0
0.0042163726,0
0.0296219655,0
0.0179240699,0
-0.007229737,0
-0.0614948919,0
0.0004911285,0
-0.0218394692,0
-0.0166210903,0
-0.0249253115,0
-0.0147876039,0
-0.0294429842,0
0.0201907428,0
0.0752335397,0
-0.027156074,0
-0.0107911397,0
0.028956688,0
-0.0217858081,0
-0.0063511423,0
0.0001688207,0
-0.0001438085,0
-0.0110395095,0
-0.0268398306,0
0.0091495757,0
-0.0002434184,0
0.0014813183,0
0.0244062016,0
0.0486670403,0
0.0494735138,0
-0.1293869728,0
-0.1975459372,0
-0.0572480244,0
-0.054686369,0
-0.6680389279,0
-0.1179129478,0
-0.0894204267,0
-0.4192175454,0
0.0637182954,0
-0.0024665919,0
0.0158724817,0
0.0761035705,0
0.0235521831,0
-0.0188771494,0
0.0155842549,0
-0.01659353,0
-0.1002961463,0
0.1199838484,0
0.0489214565,0
0.1694611843,0
-0.1310415655,0
-0.0373249338,0
-0.0633845407,0
0.0572120254,0
0.0868551711,0
-0.0553364264,0
0.1973714062,0
0.277846353,0
-0.1947540125,0
0.0243993213,0
0.1785088871,0
-0.5223516315,0
-0.4372610997,0
0.1508908319,0
-0.1335184245,0
-0.0296452006,0
-0.0907815688,0
-0.0088252455,0
-0.0070373405,0
0.0026889339,0
0.0111055141,0
0.0292316374,0
0.0059775478,0
0.0064833502,0
-0.0492351577,0
-0.0202894794,0
-9.91261e-05,0
-0.0120234585,0
0.0133434598,0
-0.0413835635,0
0.0591398714,0
0.0293249018,0
-0.0038061215,0
0.0381305226,0
-0.0050626758,0
0.0931452393,0
-0.0662217248,0
0.0144457293,0
0.0579477153,0
0.2732170018,0
0.1229988768,0
0.3701053188,0
0.1037514196,0
0.1817647787,0
-0.1122431191,0
-0.104542091,0
-0.0397727295,0
-0.0096485236,0
-0.0832541675,0
0.0118545812,0
0.1722432589,0
0.5157114254,0
-0.1136868188,0
-0.2449016179,0
0.051522705,0
0.2004340526,0
-0.0211998984,0
-0.0302967196,0
-0.0919543783,0
-0.0862546685,0
-0.0006747122,0
0.1111352687,0
0.0049737673,0
0.11427369,0
0.049644908,0
-0.0947636485,0
-0.1754043306,0
0.1389470122,0
0.1396521986,0
0.0274968681,0
-0.1156308777,0
-0.0907671149,0
0.1131745835,0
-0.0560943343,0
0.0263734913,0
0.0104779704,0
-0.0061022154,0
0.0332505987,0
-0.0103507162,0
-0.056958228,0
0.0136562636,0
0.0104696072,0
0.0771210979,0
-0.040631125,0
0.0652266925,0
-0.0943347595,0
-0.2032958634,0
0.0535177081,0
-0.1110359176,0
0.062270774,0
0.3206366831,0
0.1756623113,0
-0.0151294121,0
0.0656695424,0
-0.0881807437,0
-0.0387474362,0
-0.0430712706,0
0.0251602049,0
-0.0405776948,0
-0.0238922346,0
0.0383535605,0
-0.0206603411,0
0.1268752572,0
-0.2495230295,0
0.0318170774,0
-0.178633854,0
-0.0295094522,0
-0.0770423203,0
-0.102787913,0
0.0739116857,0
-0.10451531,0
0.0490084748,0
0.1171116688,0
-0.059469528,0
-0.0097531474,0
0.0133334365,0
-0.0383101507,0
0.0144581348,0
0.0041034554,0
-0.0075819859,0
-0.0152387221,0
0.0137617433,0
-9.81954e-05,0
0.0012887526,0
0.0033622387,0
-0.0452836818,0
0.0098618998,0
0.0020170665,0
0.0002744076,0
0.0099108075,0
-0.0003668926,0
0.0081840993,0
0.0871314945,0
-0.1416715578,0
-0.1201704426,0
-0.0539570593,0
-0.0675927506,0
0.0087000635,0
0.0167075986,0
0.0496813939,0
0.0825699245,0
0.0683829361,0
0.0448955568,0
0.0051766502,0
0.2748829787,0
0.1495653418,0
0.0184551566,0
-0.0265629336,0
-0.022780122,0
-0.0514736381,0
-0.0052319428,0
-0.034551506,0
0.0110214834,0
0.0273725169,0
-0.016177705,0
0.0234480398,0
0.01998718,0
0.0454989328,0
-0.0351913339,0
0.0379007954,0
0.0168224491,0
-0.0214765134,0
-0.0045365972,0
-0.0341282751,0
0.0751138056,0
-0.0428392594,0
-0.1645048262,0
0.1708145088,0
0.1551868781,0
-0.0556255676,0
0.2856796422,0
0.0790428172,0
-0.0824577217,0
-0.3046345275,0
0.045987479,0
-0.2113506182,0
-0.2133009363,0
-0.0371952873,0
0.0521783211,0
0.0060238489,0
-0.0004273813,0
0.0007685266,0
0.0055301902,0
-0.0087982219,0
-0.0647779234,0
0.0656181542,0
0.2017466386,0
0.1128469446,0
0.0827664879,0
0.0608098678,0
0.0069957869,0
-0.0533613034,0
0.0538546241,0
0.1164059761,0
0.024066065,0
-0.0482591418,0
0.0479175121,0
-0.027490734,0
0.0454309001,0
0.0890555083,0
0.0047505884,0
0.0395461171,0
-0.0043170536,0
0.0101628886,0
-0.000868407,0
0.0574050744,0
-0.0635791576,0
0.3196754271,0
0.1881778045,0
0.6232603969,0
0.2968853966,0
0.0093889559,0
-0.0618661936,0
-0.026077353,0
0.0383323297,0
0.0066672786,0
0.0759687374,0
-0.0083397388,0
0.044181566,0
0.0137883399,0
0.0352723964,0
-0.0348923911,0
0.1041053186,0
-0.0882960259,0
-0.0643904625,0
-0.1538575052,0
-0.0208612368,0
-0.1439398477,0
-0.2755864406,0
0.2279421253,0
-0.5560020302,0
0.0925657328,0
-0.3591259728,0
0.0960687822,0
-0.0088087317,0
-0.133999508,0
0.028237566,0
-0.1227206515,0
0.0407063582,0
-0.0185335182,0
-0.3361703961,0
-0.0655947968,0
0.1690000929,0
-0.0146621296,0
-0.0085961612,0
0.0044814182,0
0.0018727554,0
-0.0091853266,0
-0.1026324929,0
-0.0158649534,0
-0.0223480475,0
-0.0844059679,0
0.0040556785,0
-0.0354952951,0
-0.0619643052,0
0.1948322217,0
0.0434240211,0
0.0122659749,0
-0.0360374591,0
-0.0016955285,0
-0.0070642828,0
-0.1418730036,0
-0.0631521755,0
0.0597084322,0
0.158068532,0
0.320089581,0
-0.0402240786,0
0.3728997218,0
0.0890084618,0
-0.1502631849,0
0.1458827415,0
-0.2871711872,0
0.0736616271,0
0.0476360699,0
0.0322065039,0
0.1065339042,0
0.2961091671,0
-0.0748246832,0
-0.2157662539,0
0.1334447144,0
0.1921817229,0
0.0850570333,0
-0.1602034017,0
0.0571951887,0
0.1577677347,0
0.0481614395,0
-0.0265027391,0
-0.0362834985,0
0.0441956527,0
-0.0278661028,0
-0.0,0
0.0243896463,0
0.0636632923,0
-0.1311144156,0
-0.0791822193,0
0.0638724474,0
-0.1507095867,0
0.1191158311,0
0.1316087235,0
0.1294444681,0
0.0859285575,0
0.0136242917,0
0.1338766181,0
0.0651325713,0
-0.1279064531,0
0.1043906206,0
-0.0445315435,0
-0.0204300238,0
-0.1064304478,0
-0.0706116667,0
-0.0957373209,0
-0.2239217998,0
0.2469791305,0
-0.0238173417,0
0.2247900839,0
0.0568524685,0
-0.3134170685,0
0.1556591112,0
0.2564280302,0
0.0530518636,0
0.1436109685,0
-0.5129037618,0
-0.310255681,0
-0.1700909721,0
-0.3523801452,0
-0.3391299369,0
0.1107848302,0
0.1593898229,0
-0.1375620167,0
-0.1498227366,0
-0.1343686969,0
-0.0101324948,0
-0.0646689729,0
-0.0598067343,0
-0.07373418,0
-0.0039453772,0
0.1235949469,0
-0.0935324651,0
0.0162299227,0
0.0025019538,0
-0.1049554586,0
0.0172967178,0
0.0953867832,0
0.0214767647,0
0.0777025141,0
-0.0075070353,0
0.0386072331,0
0.0051595259,0
0.0079086472,0
0.0034003351,0
8.09095e-05,0
-0.0187090022,0
-0.0936171111,0
0.0768111356,0
-0.0633846029,0
-0.066550805,0
0.1829537526,0
-0.0922316451,0
-0.0747018294,0
-0.1038095812,0
-0.0458693977,0
0.1608460876,0
0.2321583989,0
-0.0185878162,0
-0.3051090256,0
-0.1144583088,0
0.09882387,0
0.1231569335,0
0.1865320472,0
-0.2732795049,0
-0.1264806052,0
0.1577202859,0
0.0386673531,0
0.0165590836,0
0.1558836726,0
-0.3542022922,0
0.2820926605,0
-0.4083993423,0
-0.0454477315,0
-0.2835491169,0
0.8396874976,0
-0.1523724875,0
-0.3715495073,0
-0.218273191,0
-0.2856383236,0
-0.3103453228,0
0.0309872585,0
-0.2911903477,0
-0.0440797855,0
0.2688221703,0
-0.1119456472,0
-0.0546560898,0
-0.064139856,0
0.0963037065,0
0.0222879205,0
-0.0122505893,0
-0.0560766062,0
0.0817329296,0
-0.0339180625,0
-0.0300667789,0
0.0026798355,0
-0.0220988775,0
0.0124696766,0
-0.0057842975,0
0.0095222458,0
-0.0258862727,0
0.0553175573,0
0.1082238612,0
0.0049058429,0
-0.000648675,0
0.0571789111,0
-0.3359600237,0
0.0232228956,0
-0.0691915312,0
0.0382229004,0
0.1017213051,0
-0.1921747581,0
-0.1241340466,0
-0.0400120998,0
0.0051628705,0
-0.1807689314,0
0.4298607465,0
0.0124915487,0
-0.390928987,0
-0.7507521409,0
-0.8739127408,0
-0.5198626197,0
-0.0747301804,0
-1.2441283155,0
-0.0990952544,0
-0.0285200001,0
0.2641516723,0
-0.0664334267,0
0.0737480883,0
-0.096650275,0
0.0457180882,0
-0.3003073349,0
0.210240149,0
-0.1390880086,0
-0.0484276,0
-0.0396679312,0
0.2018255573,0
0.2652623831,0
0.1588634566,0
0.2246636711,0
-0.2113300323,0
-0.0288074339,0
-0.0261783811,0
-0.0251032669,0
0.1543591422,0
0.0965771609,0
0.0063140585,0
0.0054261351,0
-0.0090481378,0
-0.0253992229,0
-0.0185673574,0
-0.1006073254,0
-0.0573149424,0
0.1315414235,0
0.1015385278,0
0.0262920875,0
-0.0393642175,0
0.3860718505,0
0.431869442,0
0.1882110282,0
0.0726294595,0
-0.1898716474,0
-0.1493525764,0
0.0653705387,0
-0.0024517125,0
0.0287259674,0
-0.1009048729,0
0.0845855733,0
0.0284312093,0
-0.2420899738,0
-0.2253538183,0
-0.5138440976,0
0.259403477,0
-0.0968905066,0
0.123351351,0
0.2106061803,0
-0.612342169,0
1.0702403914,0
-0.0960345418,0
0.05249937,0
-0.2837475403,0
-0.0758514349,0
0.1812002903,0
0.2682811401,0
-0.0002651082,0
-0.1534954436,0
0.036323208,0
0.039849532,0
-0.3382643887,0
-0.3666697247,0
0.2696447192,0
0.0998093325,0
0.0738188954,0
-0.0375139307,0
-0.0187943009,0
0.0183748888,0
0.0128505766,0
0.024993331,0
0.0964522467,0
-0.0251603026,0
0.0437810347,0
0.0709253784,0
0.0191876855,0
0.0856088273,0
-0.0235693774,0
-0.0283512062,0
0.011149549,0
0.2578344671,0
-0.0693836617,0
-0.0993905133,0
-0.1725300366,0
0.3311578779,0
-0.1261852108,0
-0.1550093246,0
-0.278744938,0
0.0240716105,0
-0.127104746,0
0.3540335158,0
-0.2665307674,0
-0.1690006382,0
-0.3748344258,0
0.1987936195,0
0.3663280324,0
0.2870499591,0
0.1506007402,0
0.3661759022,0
-0.0071670374,0
-0.3033454022,0
0.0308642155,0
0.0863146349,0
0.0188950412,0
0.004418307,0
-0.1421577042,0
-0.1801306117,0
-0.4783779628,0
-0.3256173164,0
0.2347153031,0
-0.1016720545,0
-0.5872307374,0
-0.0148411536,0
0.1460428227,0
-0.0699709162,0
0.272466398,0
-0.159119927,0
-0.1353712857,0
-0.066080941,0
-0.0267815378,0
0.045627018,0
-0.0048305965,0
-0.0565966486,0
0.0054411697,0
-0.0042124982,0
0.0061761352,0
0.053108639,0
0.0696522353,0
0.1050259375,0
-0.1198125553,0
-0.0973209433,0
0.0107986835,0
-0.110495026,0
0.027957278,0
0.0592078569,0
-0.0420074828,0
0.2213213556,0
0.0155401721,0
0.1244693377,0
-0.0272383531,0
0.2900600563,0
-0.109912642,0
-0.134664017,0
-0.0007274936,0
0.1035329123,0
-0.0374745928,0
-0.0730143134,0
-0.383853847,0
-0.0475009007,0
0.3788313284,0
0.0892362839,0
-0.1173261822,0
0.5106666779,0
0.2207262214,0
-0.7036231354,0
-0.3966041541,0
0.4491832083,0
0.1622357218,0
-0.3475075716,0
-0.0457412759,0
0.0346354982,0
0.254916453,0
0.0272648264,0
-0.1854545244,0
0.0017947764,0
-0.0204467905,0
0.1116453343,0
0.1288575806,0
-0.0908927526,0
0.1106454438,0
-0.1371757145,0
-0.185549671,0
0.0419421429,0
-0.006268808,0
-0.0703273598,0
0.3962856469,0
-0.1677240904,0
0.0007794641,0
-0.2995462288,0
0.1164775873,0
0.1132029143,0
